utc,sap_path,odata_query,http_status,elapsed_s,bytes
2026-09-15T07:06:15Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Werks eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:15Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Lgort eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:15Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Bdter eq datetime'1900-01-01T00:00:00',200,0.1,1
2026-09-15T07:06:15Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Bdmng eq 987654321.123M,200,0.1,1
2026-09-15T07:06:16Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Meins eq 'ZZ~NOPE',500,0.7,204
2026-09-15T07:06:16Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet,$filter=Meins eq 'ZZ~NOPE'&$inlinecount=allpages&$top=1&$format=json,500,0.7,239
2026-09-15T07:06:16Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Enmng eq 987654321.123M,200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Enwrt eq 987654321.123M,200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Banfn eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Bnfpo eq 'ZZ~NOPE',200,0.2,4
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Aufnr eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Bwart eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Umwrk eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Umlgo eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:17Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/ReservationItemSet/$count,$filter=Wempf eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Werks eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Lgort eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Matnr eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Dispo eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Mtart eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Matkl eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Dismm eq 'ZZ~NOPE',200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Mbwbest eq 987654321.123M,200,0.1,1
2026-09-15T07:06:18Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Wbwbest eq 987654321.123M,200,0.1,1
2026-09-15T07:06:19Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Letztzug eq datetime'1900-01-01T00:00:00',400,0.7,232
2026-09-15T07:06:20Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet,$filter=Letztzug eq datetime'1900-01-01T00:00:00'&$inlinecount=allpages&$top=1&$format=json,400,0.7,267
2026-09-15T07:06:20Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Letztabg eq datetime'1900-01-01T00:00:00',200,0.1,1
2026-09-15T07:06:20Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Letztver eq datetime'1900-01-01T00:00:00',200,0.1,1
2026-09-15T07:06:20Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Letztbew eq datetime'1900-01-01T00:00:00',200,0.1,1
2026-09-15T07:06:20Z,/sap/opu/odata/sap/ZMM_KPI02_SRV/StockMovementStatisticSet/$count,$filter=Eisbe eq 987654321.123M,200,0.1,1
